日期,編號,項目,狀態,負責人,備註,單位,客戶,耗時分鐘,金額
2025-07-08,L267719,B 類,合格,OP-146,待確認,營運,順發,126,31.7
2025-07-18,L260436,C 類,合格,OP-129,待確認,品保,力鋼,198,97.06
2025-06-08,L269217,C 類,合格,OP-145,,製造,大宏,3,9.61
2025-07-28,L269290,A 類,已結案,OP-128,,營運,力鋼,113,15.39
2025-07-14,L261214,A 類,合格,OP-131,,製造,力鋼,229,64.25
2025-06-10,L269443,A 類,待處理,OP-122,已回報,資材,捷欣,190,89.66
2025-06-13,L265148,B 類,合格,OP-122,,製造,力鋼,91,92.4
2025-06-20,L264647,其他,待處理,OP-118,已回報,品保,永利,131,40.14
2025-07-18,L263534,B 類,不合格,OP-112,已回報,品保,大宏,168,18.45
2025-06-16,L263361,B 類,不合格,OP-126,,製造,東昇,127,84.34
2025-07-14,L266799,B 類,已結案,OP-104,,製造,捷欣,229,1.73
2025-07-02,L265155,B 類,合格,OP-131,,研發,東昇,164,66.62
2025-07-28,L268146,C 類,不合格,OP-148,已回報,製造,東昇,179,43.97
2025-06-01,L264376,B 類,不合格,OP-131,待確認,營運,力鋼,89,42.51
2025-07-27,L269631,A 類,合格,OP-106,已回報,營運,捷欣,178,67.69
2025-07-02,L260115,B 類,已結案,OP-114,已回報,製造,永利,58,59.26
2025-07-24,L261695,B 類,不合格,OP-127,已回報,研發,順發,93,35.63
2025-06-08,L264452,A 類,合格,OP-141,,資材,力鋼,215,19.73
2025-06-16,L268571,A 類,合格,OP-139,,研發,捷欣,38,77.68
2025-06-24,L269118,B 類,合格,OP-110,已回報,資材,大宏,190,28.79
2025-07-14,L263531,A 類,不合格,OP-140,,品保,永利,47,57.27
2025-06-22,L268575,C 類,合格,OP-109,,製造,力鋼,65,30.22
2025-06-26,L261980,A 類,不合格,OP-105,,品保,東昇,82,58.07
2025-07-21,L268259,A 類,已結案,OP-118,已回報,研發,東昇,95,19.07
2025-06-05,L267939,B 類,已結案,OP-145,待確認,研發,東昇,41,3.52
2025-07-06,L262657,A 類,已結案,OP-119,,營運,順發,29,16.85
2025-06-23,L260263,A 類,合格,OP-147,,品保,東昇,86,32.61
2025-06-08,L268216,C 類,待處理,OP-136,,製造,順發,225,28.77
2025-06-11,L260577,B 類,已結案,OP-144,,品保,東昇,231,12.74
2025-06-21,L261856,C 類,合格,OP-145,已回報,製造,捷欣,35,12.1
2025-07-10,L266493,A 類,待處理,OP-144,,營運,順發,163,19.96
2025-07-26,L266940,C 類,不合格,OP-102,,製造,力鋼,127,65.48
2025-06-13,L264883,A 類,已結案,OP-122,已回報,製造,力鋼,231,83.3
2025-07-16,L267620,C 類,合格,OP-145,,資材,順發,121,96.38
2025-07-18,L269511,其他,不合格,OP-124,待確認,製造,順發,70,10.91
2025-06-09,L267820,C 類,合格,OP-104,待確認,研發,大宏,41,51.7
2025-06-20,L265040,其他,不合格,OP-105,,營運,東昇,39,80.69
2025-07-12,L267342,B 類,已結案,OP-132,待確認,品保,力鋼,157,67.95
2025-06-12,L269179,其他,不合格,OP-104,已回報,品保,順發,175,68.65
2025-06-20,L268710,其他,合格,OP-128,,營運,捷欣,79,10.53
2025-06-13,L264649,其他,合格,OP-144,,品保,大宏,8,90.45
2025-06-12,L261161,A 類,已結案,OP-136,,營運,捷欣,109,3.61
2025-06-07,L264454,其他,不合格,OP-107,,製造,順發,176,62.28
2025-06-09,L269394,A 類,待處理,OP-144,已回報,營運,捷欣,106,80.53
2025-06-13,L265376,C 類,不合格,OP-118,,研發,捷欣,169,7.48
2025-07-27,L268573,C 類,不合格,OP-135,,營運,順發,84,9.98
2025-06-16,L263685,B 類,不合格,OP-146,,製造,東昇,19,7.27
2025-07-12,L269384,B 類,合格,OP-117,待確認,製造,順發,129,15.57
2025-07-08,L268148,C 類,不合格,OP-105,已回報,品保,順發,14,42.14
2025-06-06,L265449,A 類,不合格,OP-143,,製造,東昇,158,75.22
2025-06-04,L268633,其他,合格,OP-130,,製造,順發,57,64.69
2025-06-29,L262367,其他,合格,OP-139,已回報,品保,東昇,175,53.12
2025-07-06,L268954,A 類,合格,OP-113,,營運,捷欣,80,70.97
2025-06-04,L266470,C 類,已結案,OP-121,,品保,順發,161,59.05
2025-07-20,L261454,A 類,不合格,OP-114,待確認,製造,東昇,53,96.88
2025-06-06,L261225,A 類,不合格,OP-104,已回報,品保,捷欣,91,28.19
2025-07-13,L262783,B 類,合格,OP-128,,營運,大宏,77,7.02
2025-07-11,L262613,B 類,不合格,OP-130,已回報,研發,永利,145,37.02
2025-07-13,L267758,A 類,已結案,OP-114,,品保,永利,156,61.63
2025-06-12,L263516,A 類,已結案,OP-102,待確認,製造,東昇,81,35.63
2025-06-10,L269932,C 類,合格,OP-137,已回報,資材,捷欣,139,56.78
2025-06-02,L260323,B 類,合格,OP-115,,營運,大宏,104,87.33
2025-07-03,L264654,B 類,待處理,OP-131,,營運,力鋼,224,80.11
2025-07-14,L264596,A 類,不合格,OP-105,,製造,東昇,146,35.82
2025-07-28,L268610,C 類,待處理,OP-122,,營運,順發,147,46.21
2025-06-29,L267156,其他,已結案,OP-135,,製造,力鋼,90,91.12
2025-06-08,L265832,B 類,合格,OP-121,已回報,資材,力鋼,140,19.18
2025-07-18,L265911,B 類,待處理,OP-141,,品保,東昇,83,83.08
2025-07-19,L265194,B 類,合格,OP-135,,資材,大宏,119,66.33
2025-07-19,L267472,C 類,合格,OP-146,,製造,力鋼,114,86.46
2025-07-22,L268135,C 類,已結案,OP-145,,研發,大宏,220,72.93
2025-07-16,L262840,B 類,已結案,OP-109,已回報,資材,大宏,207,45.22
2025-06-13,L261722,A 類,合格,OP-101,待確認,製造,東昇,101,95.4
2025-07-25,L262115,其他,已結案,OP-115,已回報,資材,大宏,103,12.12
2025-06-20,L263362,A 類,不合格,OP-142,已回報,製造,順發,145,82.98
2025-07-16,L267323,C 類,已結案,OP-112,待確認,營運,東昇,202,34.13
2025-06-07,L266440,A 類,不合格,OP-128,,研發,大宏,240,60.01
2025-07-06,L265431,其他,待處理,OP-119,,製造,捷欣,102,21.26
2025-07-02,L262892,C 類,合格,OP-115,已回報,研發,東昇,147,43.53
2025-07-18,L265374,A 類,待處理,OP-135,已回報,製造,力鋼,201,78.82
2025-06-21,L269155,C 類,待處理,OP-105,,品保,順發,166,53.92
2025-07-20,L269618,B 類,合格,OP-143,,品保,順發,81,70.02
2025-07-11,L264816,A 類,已結案,OP-134,,營運,東昇,114,20.5
2025-06-03,L264064,A 類,合格,OP-105,已回報,資材,捷欣,67,52.45
2025-06-08,L269333,C 類,不合格,OP-135,待確認,品保,東昇,67,64.08
2025-06-14,L268674,B 類,待處理,OP-124,待確認,資材,順發,194,64.47
2025-06-13,L268931,B 類,待處理,OP-145,,營運,捷欣,198,55.77
2025-07-18,L265879,其他,不合格,OP-146,,研發,順發,202,97.26
2025-07-22,L268233,A 類,待處理,OP-122,,研發,捷欣,219,59.14
2025-07-06,L266375,其他,待處理,OP-125,已回報,營運,大宏,146,11.11
2025-06-22,L269050,B 類,已結案,OP-118,,製造,大宏,201,90.0
2025-07-08,L262430,B 類,合格,OP-130,,製造,東昇,107,88.6
2025-06-06,L268992,C 類,合格,OP-118,待確認,製造,永利,150,75.56
2025-07-28,L264918,其他,待處理,OP-102,已回報,資材,東昇,142,5.38
2025-07-01,L269058,C 類,合格,OP-143,,營運,大宏,146,55.84
2025-07-07,L260720,A 類,已結案,OP-131,,營運,順發,227,83.75
2025-07-02,L263387,B 類,待處理,OP-122,,製造,東昇,158,3.93
2025-06-16,L267042,其他,不合格,OP-130,,品保,順發,212,68.96
2025-06-05,L267527,其他,待處理,OP-116,,製造,力鋼,161,45.5
2025-06-18,L266554,C 類,待處理,OP-110,待確認,品保,力鋼,20,33.13
2025-06-28,L268695,其他,已結案,OP-139,,資材,捷欣,88,14.92
2025-07-06,L267486,C 類,合格,OP-125,,研發,捷欣,78,66.73
2025-07-22,L263672,其他,待處理,OP-110,,營運,永利,59,3.2
2025-06-06,L268959,其他,待處理,OP-112,已回報,營運,捷欣,199,40.4
2025-06-26,L266433,C 類,已結案,OP-132,已回報,製造,大宏,14,97.32
2025-06-04,L267244,A 類,待處理,OP-101,待確認,品保,捷欣,69,44.57
2025-06-21,L263967,C 類,不合格,OP-124,已回報,品保,力鋼,142,20.62
2025-07-09,L265950,A 類,待處理,OP-105,已回報,研發,永利,36,40.35
2025-07-23,L265062,C 類,待處理,OP-130,待確認,研發,東昇,174,33.22
2025-07-16,L266666,C 類,不合格,OP-142,待確認,研發,順發,150,53.63
2025-07-15,L265151,B 類,已結案,OP-107,已回報,研發,東昇,169,55.01
2025-07-18,L262957,A 類,合格,OP-127,,營運,順發,222,14.23
2025-06-14,L264295,B 類,合格,OP-125,,研發,力鋼,6,89.49
2025-07-13,L266393,A 類,不合格,OP-137,,營運,大宏,29,96.92
2025-06-12,L267397,C 類,不合格,OP-127,,品保,大宏,238,11.66
2025-06-08,L262559,其他,待處理,OP-120,已回報,製造,順發,211,10.46
2025-07-26,L269151,A 類,合格,OP-126,待確認,製造,大宏,239,3.65
2025-06-25,L265263,A 類,不合格,OP-123,,研發,順發,74,64.3
2025-07-04,L260958,B 類,不合格,OP-144,,營運,東昇,137,31.21
2025-06-20,L268365,C 類,合格,OP-120,,資材,順發,116,50.99
2025-07-20,L261632,A 類,已結案,OP-145,已回報,營運,東昇,50,28.89
2025-06-26,L264184,C 類,已結案,OP-128,待確認,品保,力鋼,230,13.16
2025-06-20,L265627,其他,不合格,OP-103,,研發,捷欣,218,75.34
2025-07-07,L265699,C 類,已結案,OP-110,,品保,捷欣,57,65.61
2025-07-16,L269994,B 類,待處理,OP-147,,研發,大宏,203,97.78
2025-07-26,L266046,B 類,合格,OP-143,已回報,製造,捷欣,162,82.76
2025-07-02,L267490,C 類,不合格,OP-124,已回報,營運,東昇,173,38.25
2025-06-10,L266140,C 類,已結案,OP-113,已回報,研發,東昇,28,36.78
2025-06-26,L265987,B 類,已結案,OP-132,待確認,品保,東昇,154,51.68
2025-06-07,L267860,其他,待處理,OP-126,,製造,永利,108,9.19
2025-07-20,L260944,C 類,不合格,OP-142,,製造,大宏,213,38.28
2025-07-09,L263123,其他,合格,OP-143,待確認,研發,力鋼,133,24.88
2025-06-01,L261591,C 類,不合格,OP-131,,製造,大宏,171,78.97
2025-07-16,L263836,A 類,待處理,OP-121,待確認,研發,捷欣,46,75.55
2025-06-17,L269352,C 類,不合格,OP-110,,品保,東昇,61,4.66
2025-06-13,L261599,其他,不合格,OP-148,,品保,順發,50,52.28
2025-07-10,L269227,B 類,已結案,OP-139,,製造,永利,164,5.88
2025-06-22,L262160,B 類,已結案,OP-145,,營運,永利,23,0.4
2025-06-01,L260834,A 類,已結案,OP-123,,資材,順發,6,16.77
2025-07-17,L266983,A 類,待處理,OP-133,待確認,品保,捷欣,178,4.77
2025-06-12,L265576,B 類,待處理,OP-126,,品保,永利,54,39.97
2025-06-29,L262712,B 類,待處理,OP-109,,營運,大宏,2,36.03
2025-07-29,L262935,其他,已結案,OP-137,已回報,品保,捷欣,91,48.67
2025-06-26,L265041,其他,不合格,OP-126,,資材,永利,148,59.35
2025-06-17,L263720,其他,待處理,OP-126,待確認,資材,捷欣,78,1.67
2025-06-19,L264799,B 類,已結案,OP-141,待確認,研發,東昇,15,49.96
2025-06-18,L262513,其他,不合格,OP-122,待確認,營運,東昇,113,67.9
2025-07-26,L263428,A 類,待處理,OP-144,已回報,品保,大宏,22,3.2
2025-07-27,L262650,B 類,待處理,OP-117,已回報,資材,東昇,115,63.64
2025-06-09,L261634,A 類,不合格,OP-102,,品保,力鋼,45,65.96
2025-07-28,L260663,A 類,待處理,OP-127,已回報,品保,力鋼,93,60.41
2025-06-26,L264053,其他,不合格,OP-116,待確認,資材,大宏,234,48.54
2025-07-11,L266446,B 類,合格,OP-147,已回報,營運,永利,182,79.15
2025-06-21,L260174,其他,待處理,OP-105,,研發,捷欣,197,21.74
2025-06-29,L268759,C 類,不合格,OP-145,已回報,研發,捷欣,116,8.01
2025-07-19,L265542,B 類,待處理,OP-130,待確認,營運,大宏,116,30.93
2025-06-17,L264280,其他,不合格,OP-141,已回報,營運,捷欣,240,36.14
2025-07-22,L267569,其他,合格,OP-143,,營運,東昇,66,50.47
2025-06-29,L265772,B 類,待處理,OP-123,待確認,營運,順發,5,54.15
2025-07-19,L264117,A 類,待處理,OP-127,已回報,營運,順發,125,91.62
2025-06-19,L264771,C 類,合格,OP-123,,製造,大宏,155,27.63
2025-07-29,L262455,B 類,不合格,OP-120,,研發,永利,152,76.81
2025-07-10,L263610,C 類,合格,OP-133,,研發,永利,55,66.69
2025-07-09,L269689,其他,不合格,OP-120,,研發,力鋼,238,50.23
2025-07-22,L269410,C 類,不合格,OP-106,已回報,資材,東昇,154,12.19
2025-07-17,L265355,其他,合格,OP-110,已回報,研發,力鋼,105,45.2
2025-07-19,L266347,B 類,合格,OP-144,,製造,順發,237,80.11
2025-06-03,L260222,C 類,不合格,OP-109,待確認,製造,捷欣,234,34.39
2025-06-03,L264334,其他,不合格,OP-112,已回報,品保,永利,123,28.75
2025-06-13,L268774,C 類,不合格,OP-137,,研發,大宏,79,12.27
2025-06-02,L265625,C 類,已結案,OP-140,待確認,營運,順發,125,91.96
2025-07-15,L263210,C 類,不合格,OP-137,,資材,永利,167,42.78
2025-06-28,L268272,其他,不合格,OP-139,,製造,大宏,3,85.91
2025-07-12,L261497,A 類,合格,OP-144,已回報,製造,大宏,196,87.32
2025-06-27,L269678,其他,待處理,OP-104,已回報,製造,順發,228,13.07
2025-06-14,L262276,A 類,合格,OP-133,,資材,力鋼,137,49.29
2025-06-16,L269782,C 類,已結案,OP-126,待確認,製造,永利,156,39.48
2025-06-23,L264176,B 類,合格,OP-103,待確認,研發,力鋼,122,39.5
2025-07-29,L262431,A 類,不合格,OP-134,待確認,製造,順發,110,32.51
2025-07-04,L266973,A 類,待處理,OP-109,已回報,營運,東昇,88,60.96
2025-07-08,L268796,A 類,已結案,OP-141,已回報,資材,東昇,115,27.44
2025-07-08,L262799,A 類,已結案,OP-129,待確認,製造,力鋼,25,58.93
2025-06-15,L269737,B 類,合格,OP-136,,資材,力鋼,60,68.71
2025-07-23,L265221,其他,待處理,OP-145,,研發,大宏,58,58.58
2025-06-21,L264368,其他,不合格,OP-147,已回報,資材,大宏,209,13.63
2025-07-12,L267118,A 類,不合格,OP-138,,資材,順發,132,78.19
2025-06-08,L266176,其他,已結案,OP-138,待確認,研發,力鋼,159,46.02
2025-07-07,L265121,A 類,合格,OP-109,待確認,營運,永利,210,13.16
2025-07-20,L261517,其他,已結案,OP-114,待確認,資材,順發,52,23.47
2025-06-16,L267251,A 類,待處理,OP-138,已回報,製造,捷欣,10,81.76
2025-06-27,L264278,A 類,不合格,OP-118,,製造,永利,99,26.13
2025-06-18,L263897,A 類,已結案,OP-134,待確認,品保,力鋼,107,85.18
2025-07-11,L268558,B 類,不合格,OP-148,,營運,大宏,72,8.06
2025-06-14,L266329,A 類,待處理,OP-137,已回報,品保,大宏,86,74.74
2025-07-10,L265580,B 類,不合格,OP-134,,品保,永利,187,94.45
2025-06-06,L266156,其他,不合格,OP-124,待確認,營運,大宏,239,49.24
2025-06-13,L266826,B 類,待處理,OP-128,待確認,研發,東昇,120,74.02
2025-06-04,L268526,A 類,合格,OP-138,,資材,捷欣,6,46.47
2025-06-29,L269537,A 類,已結案,OP-113,待確認,研發,東昇,1,90.63
2025-06-19,L266741,B 類,不合格,OP-111,已回報,製造,東昇,12,93.18
2025-07-08,L260941,A 類,不合格,OP-110,待確認,品保,捷欣,188,20.64
2025-07-24,L261039,其他,不合格,OP-133,,製造,大宏,30,79.43
2025-07-18,L269989,B 類,已結案,OP-129,,資材,順發,108,34.51
2025-06-16,L264232,其他,不合格,OP-117,待確認,資材,永利,168,57.34
2025-06-28,L266442,A 類,不合格,OP-146,,研發,東昇,61,16.55
2025-07-24,L269291,B 類,不合格,OP-146,待確認,資材,永利,136,6.59
2025-06-07,L261790,C 類,不合格,OP-139,已回報,品保,永利,36,66.99
2025-06-29,L264176,C 類,已結案,OP-131,,資材,永利,145,20.11
2025-06-18,L260970,其他,已結案,OP-125,已回報,製造,東昇,15,60.0
2025-06-16,L264299,B 類,待處理,OP-124,,營運,力鋼,156,37.55
2025-07-10,L262746,A 類,已結案,OP-145,,研發,力鋼,192,8.5
2025-07-15,L260059,A 類,已結案,OP-115,,品保,永利,159,15.71
2025-06-29,L263463,B 類,合格,OP-108,已回報,製造,大宏,46,70.63
2025-07-15,L265073,其他,待處理,OP-146,,製造,力鋼,89,0.52
2025-06-30,L260460,C 類,已結案,OP-116,待確認,資材,捷欣,190,97.09
2025-07-06,L261644,B 類,已結案,OP-141,已回報,資材,東昇,61,59.11
2025-06-16,L263260,A 類,已結案,OP-144,已回報,品保,永利,46,35.7
2025-06-22,L261955,其他,待處理,OP-111,待確認,研發,力鋼,176,8.43
2025-07-08,L269140,A 類,已結案,OP-104,已回報,資材,順發,50,30.13
2025-07-21,L266119,C 類,不合格,OP-113,,研發,東昇,120,97.53
2025-07-07,L267320,C 類,待處理,OP-111,待確認,品保,大宏,80,84.43
2025-07-20,L263973,A 類,不合格,OP-110,,品保,大宏,110,85.93
2025-06-05,L260762,C 類,不合格,OP-114,,資材,力鋼,10,17.1
2025-07-19,L265836,其他,不合格,OP-102,,製造,東昇,149,40.54
2025-06-21,L265950,C 類,不合格,OP-122,,資材,東昇,215,19.31
2025-06-02,L263092,其他,合格,OP-106,,製造,力鋼,117,89.92
2025-06-28,L262740,B 類,已結案,OP-110,已回報,資材,永利,107,41.02
2025-07-14,L260693,B 類,已結案,OP-116,待確認,營運,順發,122,1.23
2025-07-14,L262439,C 類,合格,OP-111,,品保,東昇,130,61.75
2025-06-23,L264993,B 類,已結案,OP-112,待確認,品保,東昇,177,40.94
2025-06-13,L266483,A 類,已結案,OP-130,已回報,營運,大宏,158,19.01
2025-06-24,L260010,A 類,待處理,OP-106,待確認,研發,東昇,87,24.92
2025-07-05,L269266,其他,已結案,OP-122,已回報,製造,大宏,235,84.29
2025-07-17,L264550,其他,待處理,OP-142,已回報,製造,永利,14,84.38
2025-07-24,L263042,B 類,已結案,OP-105,已回報,資材,大宏,94,85.95
2025-07-08,L266441,其他,不合格,OP-127,,營運,捷欣,23,62.33
2025-06-22,L266810,A 類,合格,OP-144,,營運,東昇,128,72.26
2025-06-25,L268868,其他,合格,OP-128,,資材,捷欣,226,42.36
2025-06-08,L265033,B 類,待處理,OP-133,待確認,製造,捷欣,51,23.28
2025-06-20,L265637,其他,不合格,OP-119,,研發,永利,201,28.06
2025-07-07,L268585,A 類,合格,OP-107,,資材,捷欣,73,78.35
2025-06-18,L261070,B 類,已結案,OP-143,,資材,永利,220,35.6
2025-06-02,L269330,其他,已結案,OP-147,,研發,東昇,240,14.0
2025-07-01,L265628,C 類,已結案,OP-135,,研發,力鋼,114,78.85
2025-07-22,L264418,B 類,待處理,OP-136,,研發,力鋼,173,47.72
2025-07-09,L260248,其他,已結案,OP-128,,資材,大宏,144,0.81
2025-07-20,L262588,其他,已結案,OP-145,已回報,品保,力鋼,91,51.35
2025-07-30,L260033,C 類,待處理,OP-136,已回報,資材,力鋼,168,28.85
2025-06-05,L268065,C 類,已結案,OP-101,已回報,資材,捷欣,129,12.63
2025-06-14,L265372,A 類,合格,OP-126,已回報,資材,力鋼,150,61.26
2025-06-11,L268729,C 類,合格,OP-121,,資材,捷欣,208,24.5
2025-07-17,L264654,A 類,待處理,OP-112,,研發,捷欣,114,64.0
2025-07-28,L266766,A 類,已結案,OP-116,已回報,品保,順發,159,49.29
2025-06-26,L269440,B 類,待處理,OP-119,待確認,營運,力鋼,117,2.3
2025-06-07,L264153,C 類,合格,OP-143,待確認,製造,捷欣,29,4.46
2025-06-25,L266819,其他,已結案,OP-102,,資材,捷欣,237,91.64
2025-06-27,L261185,C 類,待處理,OP-129,,研發,永利,181,82.07
2025-07-15,L265736,B 類,待處理,OP-106,待確認,資材,大宏,90,68.2
2025-06-26,L261828,B 類,已結案,OP-101,,製造,力鋼,1,16.31
2025-06-17,L262820,B 類,待處理,OP-135,,製造,順發,51,42.15
2025-06-12,L266122,其他,已結案,OP-117,,研發,捷欣,200,78.78
2025-07-05,L266051,B 類,待處理,OP-108,,營運,順發,213,30.96
2025-07-13,L266483,B 類,已結案,OP-130,,資材,力鋼,109,92.35
2025-07-09,L262484,B 類,合格,OP-145,,研發,力鋼,181,41.66
2025-07-08,L262350,其他,不合格,OP-134,,品保,順發,140,2.08
2025-06-12,L264416,其他,不合格,OP-147,,研發,大宏,19,2.76
2025-07-18,L266668,C 類,待處理,OP-135,,研發,捷欣,196,67.16
2025-07-04,L260360,A 類,待處理,OP-117,,製造,順發,36,30.4
2025-07-20,L266884,其他,待處理,OP-127,,品保,捷欣,150,81.8
2025-07-23,L265248,A 類,合格,OP-135,,品保,順發,171,4.46
2025-07-12,L262025,C 類,不合格,OP-143,,製造,捷欣,2,6.03
2025-06-15,L263589,B 類,不合格,OP-107,已回報,資材,捷欣,163,96.69
2025-06-17,L261643,A 類,已結案,OP-118,待確認,製造,順發,188,44.23
2025-07-30,L260676,其他,待處理,OP-125,,品保,順發,106,45.16
2025-07-12,L264690,B 類,合格,OP-144,,資材,永利,109,69.89
2025-07-14,L263185,其他,合格,OP-111,已回報,品保,捷欣,16,96.54
2025-07-01,L261672,A 類,不合格,OP-121,待確認,營運,力鋼,58,41.1
2025-06-10,L266042,B 類,待處理,OP-140,待確認,資材,力鋼,79,87.32
2025-07-11,L267248,B 類,待處理,OP-104,待確認,製造,順發,143,64.59
2025-06-01,L268874,其他,已結案,OP-112,,資材,東昇,39,35.22
2025-07-19,L260519,其他,待處理,OP-142,待確認,營運,順發,240,63.7
2025-07-06,L260587,A 類,待處理,OP-115,待確認,製造,大宏,233,19.43
2025-07-16,L264176,A 類,已結案,OP-120,,製造,東昇,62,35.79
2025-06-16,L267845,其他,待處理,OP-128,待確認,資材,大宏,11,66.0
2025-07-05,L268361,C 類,已結案,OP-142,,資材,捷欣,239,25.4
2025-06-29,L267655,其他,合格,OP-112,,製造,捷欣,146,46.22
2025-06-27,L263050,C 類,已結案,OP-146,已回報,研發,力鋼,57,31.1
2025-07-21,L264431,其他,已結案,OP-115,,製造,東昇,120,68.45
2025-06-21,L264559,A 類,待處理,OP-122,待確認,製造,東昇,199,68.6
2025-07-30,L269686,C 類,已結案,OP-127,,製造,永利,192,62.17
2025-06-08,L265090,C 類,合格,OP-148,待確認,品保,力鋼,20,66.15
2025-07-18,L266686,其他,待處理,OP-101,待確認,營運,力鋼,197,42.96
2025-06-19,L260061,B 類,合格,OP-127,已回報,品保,順發,127,19.88
2025-06-28,L261734,B 類,合格,OP-145,,資材,大宏,64,94.15
2025-07-21,L267683,A 類,不合格,OP-111,,品保,大宏,227,16.17
2025-06-06,L265985,C 類,合格,OP-111,,研發,東昇,81,69.71
2025-07-16,L261457,C 類,已結案,OP-145,,資材,大宏,112,35.8
2025-06-17,L263149,C 類,已結案,OP-124,,資材,捷欣,192,2.64
2025-06-23,L264074,其他,待處理,OP-112,已回報,資材,捷欣,194,24.34
2025-06-11,L268569,C 類,合格,OP-125,,資材,力鋼,15,69.56
2025-07-14,L264474,B 類,已結案,OP-143,,研發,大宏,188,95.97
2025-06-30,L261630,A 類,不合格,OP-126,,研發,捷欣,7,81.14
2025-06-03,L263057,C 類,不合格,OP-108,,營運,捷欣,112,6.13
2025-07-22,L263752,A 類,已結案,OP-142,待確認,營運,大宏,113,40.9
2025-07-14,L264995,C 類,已結案,OP-117,,製造,力鋼,26,41.0
2025-06-28,L266316,B 類,不合格,OP-139,,資材,永利,227,84.66
2025-07-19,L267761,A 類,不合格,OP-127,,品保,捷欣,21,42.3
2025-07-04,L260152,B 類,合格,OP-112,待確認,資材,東昇,157,72.22
2025-07-06,L262886,A 類,不合格,OP-125,,品保,大宏,130,29.07
2025-07-10,L262193,C 類,待處理,OP-120,待確認,研發,力鋼,42,80.89
2025-06-30,L267335,C 類,不合格,OP-140,,營運,永利,72,85.85
2025-06-12,L265514,A 類,已結案,OP-140,,品保,永利,9,9.58
2025-06-07,L265277,其他,合格,OP-123,,研發,東昇,233,20.5
2025-06-08,L263420,B 類,已結案,OP-148,,品保,力鋼,128,37.78
2025-07-10,L266322,B 類,已結案,OP-132,,製造,力鋼,33,41.69
2025-07-10,L269486,C 類,不合格,OP-111,,營運,力鋼,193,61.6
2025-07-02,L264573,B 類,合格,OP-143,,製造,永利,70,44.96
2025-07-17,L264234,C 類,已結案,OP-134,,營運,東昇,144,67.07
2025-06-02,L267517,C 類,合格,OP-127,,資材,順發,88,47.14
2025-06-04,L264499,A 類,已結案,OP-112,已回報,資材,大宏,81,39.73
2025-06-24,L267823,其他,待處理,OP-134,,品保,東昇,28,15.95
2025-06-20,L264763,C 類,已結案,OP-129,,研發,東昇,145,38.13
2025-06-15,L268057,A 類,不合格,OP-143,已回報,資材,順發,152,33.43
2025-07-17,L268655,B 類,合格,OP-144,,品保,順發,48,66.26
2025-07-24,L263834,其他,已結案,OP-116,,研發,順發,79,55.2
2025-06-29,L266017,B 類,合格,OP-112,,研發,力鋼,176,77.52
2025-06-05,L261756,C 類,合格,OP-123,已回報,資材,捷欣,124,40.69
2025-07-03,L266656,A 類,不合格,OP-108,,資材,捷欣,147,47.51
2025-06-21,L261826,A 類,不合格,OP-125,,營運,永利,84,73.99
2025-06-15,L262324,B 類,合格,OP-126,已回報,研發,永利,66,31.52
2025-07-28,L262456,其他,合格,OP-104,,營運,大宏,18,11.03
2025-07-01,L260566,C 類,待處理,OP-111,已回報,營運,大宏,113,12.84
2025-06-06,L265424,C 類,已結案,OP-112,,製造,大宏,77,21.83
2025-06-27,L263830,A 類,已結案,OP-131,,品保,力鋼,184,50.07
2025-07-03,L267237,B 類,不合格,OP-138,待確認,營運,東昇,165,22.0
2025-06-14,L261240,B 類,已結案,OP-134,,營運,捷欣,14,41.54
2025-07-04,L261781,C 類,不合格,OP-125,,製造,力鋼,121,58.6
2025-06-12,L266991,C 類,待處理,OP-131,,研發,東昇,164,78.71
2025-06-06,L267793,B 類,已結案,OP-138,,資材,捷欣,104,51.19
2025-06-27,L267182,A 類,待處理,OP-119,待確認,研發,永利,180,23.79
2025-06-11,L267853,A 類,待處理,OP-110,,資材,捷欣,86,22.27
2025-06-16,L263239,A 類,合格,OP-107,已回報,製造,永利,183,30.56
2025-07-27,L267089,B 類,待處理,OP-136,已回報,研發,永利,22,51.74
2025-06-10,L260430,A 類,合格,OP-138,待確認,研發,東昇,176,55.46
2025-06-06,L262077,其他,合格,OP-104,,資材,捷欣,223,15.1
2025-06-29,L268365,B 類,已結案,OP-122,已回報,品保,捷欣,183,21.29
2025-06-17,L268127,C 類,不合格,OP-120,待確認,營運,順發,37,5.41
2025-07-22,L266555,B 類,合格,OP-134,待確認,營運,大宏,195,16.99
2025-06-18,L265037,B 類,不合格,OP-148,待確認,品保,力鋼,39,89.02
2025-06-29,L266734,B 類,合格,OP-119,,營運,力鋼,236,53.34
2025-06-21,L260917,A 類,合格,OP-148,,品保,力鋼,110,46.53
2025-06-08,L268436,其他,合格,OP-101,,製造,東昇,72,31.71
2025-07-23,L266844,C 類,待處理,OP-127,,研發,大宏,70,53.7
2025-06-02,L264158,其他,已結案,OP-137,待確認,品保,捷欣,156,15.12
2025-07-30,L263572,B 類,不合格,OP-142,,研發,大宏,170,74.73
2025-07-06,L267264,A 類,已結案,OP-121,已回報,製造,捷欣,212,94.66
2025-07-01,L269689,B 類,合格,OP-132,,品保,大宏,75,49.23
2025-07-24,L264171,其他,合格,OP-120,,營運,永利,15,60.13
